SKU,FNSku,Condition,Brand,Manufacturer,ProductTitle,LongDescription,ShortDescription,Subtitle,ASIN,UPC,EAN,ISBN,MPN,Price,MAPPrice,MSRP,BundleType,ProductType,VariationVaryBy,CopyToChildren,MultipackQuantity,VariationParentSKU,SubStyleCode,IsInRelationship,NetWeight,GrossWeight,DimensionUnit,WeightUnit,ProductHeight,ProductLength,ProductWidth,BoxHeight,BoxLength,BoxWidth,HarmonizedCode,IsBlocked,Warranty,ClassificationNum,Gender,AgeGroup,NRFDepartment,CountryOfOrigin,OriginalUPC,CustomerProductSKU,VariationSet,StyleStatus,StyleType,Description,StyleCode,ParentStyleCode,ProductStyleCode,ColorPatternCode,ColorPatternCodeId,SizeType,SizeCode,SizeCodeId,WidthCode,WidthCodeId,LengthCode,LengthCodeId,ClassCode,SubClassCode,DepartmentCode,DivisionCode,OEMCode,AlternateCode,Remark,Model,CatalogPage,CategoryCode,GroupCode,SubGroupCode,ProductStatus,PriceRule,Stockable,Taxable,Costable,IsProfit,Currency,UOM,QtyPerPallot,QtyPerCase,QtyPerBox,PackType,PackQty,DefaultPackType,DefaultVendorCode,PoSize,MinStock,LeadTimeDay,ProductYear,MaterialsContent,CareInstructions,ColorCodeNRF,ColorGroupNRF,SizeCodeNRF,SizePrimaryNRF,SizeSecondaryNRF,SizeHeadingNRF,SizeHeading2NRF,CategoryNRF,SubCategoryNRF,DropshipPrice,CRVPrice,ColorDesc,SizeDesc,WidthDesc,LengthDesc,PrepackCode,PrepackQty,AddWarehouse,AddAvaQty,ShipLeadTimeDay,ShipHandlingFee,ReceiveHandlingFee,ReturnHandlingFee,StorageFee,DisableDropshipReturn,OptionName1,OptionName2,OptionName3,OptionName4,OptionName5,OptionValue1,OptionValue2,OptionValue3,OptionValue4,OptionValue5,DropshipCategoryCode,DropshipCategoryCodePath,Barcode,Tags
CAMILA-06-LILAC-7,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-LILAC,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,LILAC,LILAC,,7,7,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-LILAC-7.5,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-LILAC,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,LILAC,LILAC,,7.5,7.5,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-LILAC-8,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-LILAC,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,LILAC,LILAC,,8,8,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-LILAC-8.5,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-LILAC,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,LILAC,LILAC,,8.5,8.5,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-LILAC-9,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-LILAC,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,LILAC,LILAC,,9,9,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-LILAC-9.5,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-LILAC,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,LILAC,LILAC,,9.5,9.5,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-LILAC-A12,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,96,0,96,3,1,,0,0,CAMILA-06,CAMILA-06-LILAC,0,0.56,22,0,0,0,0,0,14,20,20,,0,,0,,,,,,,,,,,CAMILA-06,,,LILAC,LILAC,,,,,,,,WOMEN,,WHOLESALE,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,A12,12,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-LILAC-B12,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,96,0,96,3,1,,0,0,CAMILA-06,CAMILA-06-LILAC,0,0.56,22,0,0,0,0,0,14,20,20,,0,,0,,,,,,,,,,,CAMILA-06,,,LILAC,LILAC,,,,,,,,WOMEN,,WHOLESALE,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,B12,12,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-LILAC-S,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,96,0,96,3,1,,0,0,CAMILA-06,CAMILA-06-LILAC,0,0.56,22,0,0,0,0,0,14,20,20,,0,,0,,,,,,,,,,,CAMILA-06,,,LILAC,LILAC,,,,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,S,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-NUDE-10,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-NUDE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,NUDE,NUDE,,10,10,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-NUDE-11,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-NUDE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,NUDE,NUDE,,11,11,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-NUDE-12,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-NUDE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,NUDE,NUDE,,12,12,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-NUDE-5,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-NUDE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,NUDE,NUDE,,5,5,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-NUDE-5.5,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-NUDE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,NUDE,NUDE,,5.5,5.5,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-NUDE-6,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-NUDE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,NUDE,NUDE,,6,6,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-NUDE-6.5,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-NUDE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,NUDE,NUDE,,6.5,6.5,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-NUDE-7,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-NUDE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,NUDE,NUDE,,7,7,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-NUDE-7.5,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-NUDE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,NUDE,NUDE,,7.5,7.5,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-NUDE-8,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-NUDE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,NUDE,NUDE,,8,8,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-NUDE-8.5,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-NUDE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,NUDE,NUDE,,8.5,8.5,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-NUDE-9,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-NUDE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,NUDE,NUDE,,9,9,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-NUDE-9.5,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-NUDE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,NUDE,NUDE,,9.5,9.5,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-NUDE-A12,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,96,0,96,3,1,,0,0,CAMILA-06,CAMILA-06-NUDE,0,0.56,22,0,0,0,0,0,14,20,20,,0,,0,,,,,,,,,,,CAMILA-06,,,NUDE,NUDE,,,,,,,,WOMEN,,WHOLESALE,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,A12,12,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-NUDE-B12,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,96,0,96,3,1,,0,0,CAMILA-06,CAMILA-06-NUDE,0,0.56,22,0,0,0,0,0,14,20,20,,0,,0,,,,,,,,,,,CAMILA-06,,,NUDE,NUDE,,,,,,,,WOMEN,,WHOLESALE,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,B12,12,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-NUDE-S,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,96,0,96,3,1,,0,0,CAMILA-06,CAMILA-06-NUDE,0,0.56,22,0,0,0,0,0,14,20,20,,0,,0,,,,,,,,,,,CAMILA-06,,,NUDE,NUDE,,,,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,S,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-TAUPE-10,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-TAUPE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,TAUPE,TAUPE,,10,10,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-TAUPE-11,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-TAUPE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,TAUPE,TAUPE,,11,11,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-TAUPE-12,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-TAUPE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,TAUPE,TAUPE,,12,12,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-TAUPE-5,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-TAUPE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,TAUPE,TAUPE,,5,5,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-TAUPE-5.5,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-TAUPE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,TAUPE,TAUPE,,5.5,5.5,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-TAUPE-6,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-TAUPE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,TAUPE,TAUPE,,6,6,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-TAUPE-6.5,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-TAUPE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,TAUPE,TAUPE,,6.5,6.5,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-TAUPE-7,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-TAUPE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,TAUPE,TAUPE,,7,7,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-TAUPE-7.5,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-TAUPE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,TAUPE,TAUPE,,7.5,7.5,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-TAUPE-8,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-TAUPE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,TAUPE,TAUPE,,8,8,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-TAUPE-8.5,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-TAUPE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,TAUPE,TAUPE,,8.5,8.5,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-TAUPE-9,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-TAUPE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,TAUPE,TAUPE,,9,9,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-TAUPE-9.5,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,8,0,8,0,1,,0,0,CAMILA-06,CAMILA-06-TAUPE,0,0.56,1.58,0,0,0,0,0,5,7,12,,0,,0,,,,,,,,,,,CAMILA-06,,,TAUPE,TAUPE,,9.5,9.5,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-TAUPE-A12,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,96,0,96,3,1,,0,0,CAMILA-06,CAMILA-06-TAUPE,0,0.56,22,0,0,0,0,0,14,20,20,,0,,0,,,,,,,,,,,CAMILA-06,,,TAUPE,TAUPE,,,,,,,,WOMEN,,WHOLESALE,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,A12,12,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-TAUPE-B12,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,96,0,96,3,1,,0,0,CAMILA-06,CAMILA-06-TAUPE,0,0.56,22,0,0,0,0,0,14,20,20,,0,,0,,,,,,,,,,,CAMILA-06,,,TAUPE,TAUPE,,,,,,,,WOMEN,,WHOLESALE,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,B12,12,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CAMILA-06-TAUPE-S,,0,CB,,COSS FRONT SLIP ON SLIDES,,,COSS FRONT SLIP ON SLIDES,,,,,,96,0,96,3,1,,0,0,CAMILA-06,CAMILA-06-TAUPE,0,0.56,22,0,0,0,0,0,14,20,20,,0,,0,,,,,,,,,,,CAMILA-06,,,TAUPE,TAUPE,,,,,,,,WOMEN,,,,,,,,,,2022SS,,0,,FALSE,TRUE,FALSE,FALSE,,CASE,0,0,0,,0,,TF,0,0,0,,,,,,,,,,,,,0,0,,,,,S,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-BLK-A12,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,129,0,129,3,1,,0,0,CORA-01,CORA-01-BLK,0,0,13,0,0,0,0,0,13,17,13,,0,,0,,,,,,,,,,,CORA-01,,,BLK,BLK,,,,,,,,WOMEN,,WHOLESALE,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,A12,12,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-BLK-B12,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,129,0,129,3,1,,0,0,CORA-01,CORA-01-BLK,0,0,13,0,0,0,0,0,13,17,13,,0,,0,,,,,,,,,,,CORA-01,,,BLK,BLK,,,,,,,,WOMEN,,WHOLESALE,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,B12,12,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-BLK-S,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,129,0,129,3,1,,0,0,CORA-01,CORA-01-BLK,0,0,13,0,0,0,0,0,13,17,13,,0,,0,,,,,,,,,,,CORA-01,,,BLK,BLK,,,,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,S,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
